GRT_LABELLED_REGRESSION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumInputDimensions: 15
NumTargetDimensions: 6
TotalNumTrainingExamples: 985
UseExternalRanges: 0
RegressionData:
-25.1434	229.171	53.2068	20.32	281.331	19.2155	21.4843	287.06	11.87	18.9709	230.102	-11.7308	31.8848	206.78	1.13435	60	0.5	39	96	6	8
-25.0423	229.11	53.3279	20.0612	281.108	19.081	21.5201	286.738	11.6476	19.034	229.973	-11.7193	31.7418	206.457	1.19737	60	0.5	39	96	6	8
-24.9613	229.043	53.3964	19.7766	280.88	18.9019	21.5413	286.448	11.4154	19.1035	229.837	-11.7477	31.6147	206.169	1.22598	60	0.5	39	96	6	8
-24.9145	228.997	53.3635	19.7455	281.029	19.0693	20.4574	284.934	10.1394	19.1793	229.758	-11.7964	33.2413	207.616	0.763956	60	0.5	39	96	6	8
-24.9145	228.997	53.3635	19.7455	281.029	19.0693	20.4574	284.934	10.1394	19.1793	229.758	-11.7964	33.2413	207.616	0.763956	60	0.5	39	96	6	8
-24.9107	229.022	53.3669	19.8263	281.163	19.1604	20.1157	284.458	9.67104	19.2721	229.935	-11.8208	34.779	209.097	0.325998	60	0.5	39	96	6	8
-24.9107	229.022	53.3669	19.8263	281.163	19.1604	20.1157	284.458	9.67104	19.2721	229.935	-11.8208	34.779	209.097	0.325998	60	0.5	39	96	6	8
-24.8885	229.032	53.3311	19.8462	281.16	19.1113	20.1497	284.437	9.5878	19.4689	230.387	-11.8249	35.6444	209.911	0.0257805	60	0.5	39	96	6	8
-24.8846	229.053	53.349	19.8958	281.193	19.1214	20.1659	284.432	9.54981	19.5622	230.65	-11.8172	35.9487	210.185	-0.0994131	60	0.5	39	96	6	8
-24.8832	229.071	53.3641	19.9302	281.211	19.1199	20.2051	284.44	9.5171	19.6788	230.938	-11.8101	36.2312	210.442	-0.212153	60	0.5	39	96	6	8
-24.8771	229.093	53.3988	19.9599	281.225	19.1007	20.2326	284.446	9.47131	19.7408	231.205	-11.8023	36.4523	210.667	-0.320024	60	0.5	39	96	6	8
-24.8761	229.111	53.4321	19.9767	281.223	19.0661	20.2381	284.433	9.41197	19.8011	231.459	-11.7968	36.6616	210.882	-0.425182	60	0.5	39	96	6	8
-24.8766	229.115	53.4653	19.9766	281.2	19.001	20.2194	284.398	9.32326	19.8464	231.706	-11.7963	36.8442	211.061	-0.534969	60	0.5	39	96	6	8
-24.895	229.051	53.4668	19.9293	281.081	18.8073	20.0312	284.158	8.9927	20.0132	232.233	-11.8228	37.2503	211.422	-0.758806	60	0.5	39	96	6	8
-24.895	229.051	53.4668	19.9293	281.081	18.8073	20.0312	284.158	8.9927	20.0132	232.233	-11.8228	37.2503	211.422	-0.758806	60	0.5	39	96	6	8
-24.9007	229.012	53.4551	19.9337	281.047	18.74	19.8396	283.92	8.72311	20.0891	232.488	-11.8287	37.4555	211.618	-0.85606	60	0.5	39	96	6	8
-24.8748	228.938	53.3801	19.9001	280.96	18.5687	19.6998	283.711	8.42054	20.2026	232.959	-11.8521	37.7833	211.983	-1.02707	60	0.5	39	96	6	8
-24.861	228.902	53.3307	19.8003	280.782	18.3278	19.6525	283.63	8.2787	20.2327	233.142	-11.8811	37.8978	212.132	-1.10692	60	0.5	39	96	6	8
-24.8452	228.866	53.2822	19.6541	280.522	18.0117	19.6063	283.552	8.14257	20.2448	233.3	-11.9054	38.0086	212.295	-1.17505	60	0.5	39	96	6	8
